"id","ident","type","name","latitude_deg","longitude_deg","continent","iso_country","iso_region","gps_code","iata_code","local_code"
5188,OING,medium_airport,Gorgan Airport,36.909400939899996,54.4012985229,AS,IR,IR-27,OING,GBT,
5190,OINN,medium_airport,Noshahr Airport,36.66329956054688,51.464698791503906,AS,IR,IR-21,OINN,NSH,
5191,OINR,medium_airport,Ramsar Airport,36.9099006652832,50.67959976196289,AS,IR,IR-21,OINR,RZR,
5192,OINZ,medium_airport,Dasht-e Naz Airport,36.635799408000004,53.1935997009,AS,IR,IR-21,OINZ,SRY,
5193,OISF,medium_airport,Fasa Airport,28.89179992675781,53.72330093383789,AS,IR,IR-14,OISF,FAZ,
5195,OISL,medium_airport,Lar Airport,27.6746997833,54.3833007812,AS,IR,IR-14,OISL,LRR,
5197,OISS,large_airport,Shiraz Shahid Dastghaib International Airport,29.53919982910156,52.58980178833008,AS,IR,IR-14,OISS,SYZ,
5198,OISY,medium_airport,Yasouj Airport,30.700500488281,51.545101165771,AS,IR,IR-18,OISY,YES,
5200,OITL,medium_airport,Ardabil Airport,38.3256988525,48.4244003296,AS,IR,IR-03,OITL,ADU,
5203,OITR,medium_airport,Urmia Airport,37.6680984497,45.068698883100005,AS,IR,IR-02,OITR,OMH,
5204,OITT,large_airport,Tabriz International Airport,38.1338996887207,46.23500061035156,AS,IR,IR-01,OITT,TBZ,
5205,OITZ,medium_airport,Zanjan Airport,36.773700714099995,48.3594017029,AS,IR,IR-11,OITZ,JWN,
5206,OIYY,medium_airport,Shahid Sadooghi Airport,31.904899597199996,54.2765007019,AS,IR,IR-25,OIYY,AZD,
5207,OIZB,medium_airport,Zabol Airport,31.09830093383789,61.54389953613281,AS,IR,IR-13,OIZB,ACZ,
5208,OIZC,medium_airport,Konarak Airport,25.443300247199996,60.382099151599995,AS,IR,IR-13,OIZC,ZBR,
5209,OIZH,medium_airport,Zahedan International Airport,29.47570037841797,60.90620040893555,AS,IR,IR-13,OIZH,ZAH,
5210,OIZI,medium_airport,Iran Shahr Airport,27.2360992432,60.7200012207,AS,IR,IR-13,OIZI,IHR,
3354,OJ40,medium_airport,Muwaffaq Salti Air Base,31.8255996704,36.7820014954,AS,JO,JO-AZ,OJ40,,OJ40
5212,OJAI,large_airport,Queen Alia International Airport,31.7226009369,35.9931983948,AS,JO,JO-AM,OJAI,AMM,
5213,OJAM,medium_airport,Amman-Marka International Airport,31.972700119018555,35.991600036621094,AS,JO,JO-AM,OJAM,ADJ,
5214,OJAQ,medium_airport,Aqaba King Hussein International Airport,29.61160087585449,35.01810073852539,AS,JO,JO-AQ,OJAQ,AQJ,
32108,OKAJ,medium_airport,Ahmed Al Jaber Air Base,28.9347991943,47.791900634799994,AS,KW,KW-AH,OKAJ,XIJ,
5219,OKAS,medium_airport,Ali Al Salem Air Base,29.34670066833496,47.52080154418945,AS,KW,KW-JA,OKAS,,
5220,OKBK,large_airport,Kuwait International Airport,29.226600646972656,47.96889877319336,AS,KW,KW-FA,OKBK,KWI,
5222,OLBA,large_airport,Beirut Rafic Hariri International Airport,33.820899963378906,35.488399505615234,AS,LB,LB-JL,OLBA,BEY,
5223,OLKA,medium_airport,Rene Mouawad Air Base,34.589298248291016,36.01129913330078,AS,LB,LB-AS,OLKA,KYE,
5224,OLRA,medium_airport,Rayak Air Base,33.850799560546875,35.987701416015625,AS,LB,LB-BI,OLRA,,
299738,OM-0003,large_airport,Duqm International Airport,19.501944,57.634167000000005,AS,OM,OM-WU,OODQ,DQM,
299747,OM-0004,large_airport,Rustaq Airport,23.640556,57.4875,AS,OM,OM-BA,OORQ,MNH,
5226,OMAA,large_airport,Abu Dhabi International Airport,24.433000564575195,54.651100158691406,AS,AE,AE-AZ,OMAA,AUH,
5227,OMAD,medium_airport,Bateen Airport,24.428300857543945,54.45809936523438,AS,AE,AE-AZ,OMAD,AZI,
5230,OMAL,medium_airport,Al Ain International Airport,24.261699676513672,55.60919952392578,AS,AE,AE-AZ,OMAL,AAN,
5231,OMAM,medium_airport,Al Dhafra Air Base,24.248199462900004,54.5476989746,AS,AE,AE-AZ,OMAM,DHF,
315653,OMBY,medium_airport,Sir Bani Yas Airport,24.283610999999997,52.580278,AS,AE,AE-AZ,OMBY,XSB,OMBY
5235,OMDB,large_airport,Dubai International Airport,25.252799987800003,55.3643989563,AS,AE,AE-DU,OMDB,DXB,
5236,OMDM,medium_airport,Al Minhad Air Base,25.0268001556,55.3661994934,AS,AE,AE-DU,OMDM,NHD,
300320,OMDW,large_airport,Al Maktoum International Airport,24.896356,55.161389,AS,AE,AE-DU,OMDW,DWC,
5237,OMFJ,medium_airport,Fujairah International Airport,25.112199783325195,56.32400131225586,AS,AE,AE-FU,OMFJ,FJR,
5238,OMRK,medium_airport,Ras Al Khaimah International Airport,25.61350059509277,55.93880081176758,AS,AE,AE-RK,OMRK,RKT,
5239,OMSJ,large_airport,Sharjah International Airport,25.32859992980957,55.5172004699707,AS,AE,AE-SH,OMSJ,SHJ,
5240,OOKB,medium_airport,Khasab Air Base,26.17099952697754,56.2406005859375,AS,OM,OM-MU,OOKB,KHS,
5241,OOMA,medium_airport,Masirah Air Base,20.67539978027344,58.89049911499024,AS,OM,OM-SH,OOMA,MSH,
5242,OOMS,large_airport,Muscat International Airport,23.593299865722656,58.284400939941406,AS,OM,OM-MA,OOMS,MCT,
5244,OOSA,medium_airport,Salalah Airport,17.038700103759766,54.09130096435547,AS,OM,OM-ZU,OOSA,SLL,
5245,OOTH,medium_airport,Thumrait Air Base,17.666000366210938,54.02460098266602,AS,OM,OM-ZU,OOTH,TTH,
5461,OP12,medium_airport,Bandari Air Base,27.84650039672852,65.16000366210939,AS,PK,PK-BA,,,
5247,OPBW,medium_airport,Bahawalpur Airport,29.348100662231445,71.71800231933594,AS,PK,PK-PB,OPBW,BHV,
5248,OPCH,medium_airport,Chitral Airport,35.88660049438477,71.80059814453125,AS,PK,PK-NW,OPCH,CJL,
5249,OPDG,medium_airport,Dera Ghazi Khan Airport,29.961000442504886,70.48590087890625,AS,PK,PK-PB,OPDG,DEA,
5250,OPDI,medium_airport,Dera Ismael Khan Airport,31.90940093994141,70.89659881591797,AS,PK,PK-NW,OPDI,DSK,
5251,OPFA,medium_airport,Faisalabad International Airport,31.364999771118164,72.99479675292969,AS,PK,PK-PB,OPFA,LYP,
5252,OPGD,medium_airport,Gwadar International Airport,25.23329925537109,62.32949829101562,AS,PK,PK-BA,OPGD,GWD,
5253,OPGT,medium_airport,Gilgit Airport,35.918800354003906,74.33360290527344,AS,PK,PK-NA,OPGT,GIL,
5254,OPJA,medium_airport,Shahbaz Air Base,28.28420066833496,68.44969940185547,AS,PK,PK-SD,OPJA,JAG,
5255,OPKC,medium_airport,Jinnah International Airport,24.9065,67.160797,AS,PK,PK-SD,OPKC,KHI,
5257,OPLA,medium_airport,Alama Iqbal International Airport,31.5216007232666,74.40360260009766,AS,PK,PK-PB,OPLA,LHE,
5258,OPLH,medium_airport,Walton Airport,31.494800567626953,74.34619903564453,AS,PK,PK-PB,OPLH,,
5259,OPMA,medium_airport,Mangla Airport,33.050098419189446,73.63839721679688,AS,PK,PK-PB,OPMA,XJM,
5260,OPMF,medium_airport,Muzaffarabad Airport,34.339000701904304,73.50859832763672,AS,PK,PK-JK,OPMF,MFG,
5261,OPMI,medium_airport,Mianwali Air Base,32.563098907470696,71.5707015991211,AS,PK,PK-PB,OPMI,MWD,
5262,OPMJ,medium_airport,Moenjodaro Airport,27.3351993560791,68.14309692382811,AS,PK,PK-SD,OPMJ,MJD,
5263,OPMR,medium_airport,Masroor Air Base,24.89360046386719,66.93879699707031,AS,PK,PK-SD,OPMR,,
32124,OPMS,medium_airport,Minhas Air Base,33.8690986633,72.4009017944,AS,PK,PK-PB,OPMS,ATG,
5264,OPMT,medium_airport,Multan International Airport,30.20319938659668,71.41909790039062,AS,PK,PK-PB,OPMT,MUX,
5265,OPNH,medium_airport,Shaheed Benazirabad Airport,26.2194,68.39009899999999,AS,PK,PK-SD,OPNH,WNS,
5268,OPPG,medium_airport,Panjgur Airport,26.954500198364254,64.13249969482422,AS,PK,PK-BA,OPPG,PJG,
5269,OPPI,medium_airport,Pasni Airport,25.29050064086914,63.34510040283203,AS,PK,PK-BA,OPPI,PSI,
5270,OPPS,medium_airport,Peshawar International Airport,33.993900299072266,71.51460266113281,AS,PK,PK-NW,OPPS,PEW,
5272,OPQT,medium_airport,Quetta International Airport,30.251399993896484,66.93779754638672,AS,PK,PK-BA,OPQT,UET,
5273,OPRK,medium_airport,Shaikh Zaid Airport,28.383899688720703,70.27960205078125,AS,PK,PK-PB,OPRK,RYK,
5274,OPRN,medium_airport,Benazir Bhutto International Airport,33.616699,73.099197,AS,PK,PK-PB,OPRN,,
32125,OPRQ,medium_airport,Rafiqui Air Base,30.758100509643555,72.28250122070312,AS,PK,PK-PB,OPRQ,,
5275,OPRS,medium_airport,Risalpur Air Base,34.081100463867195,71.97260284423828,AS,PK,PK-NW,OPRS,,
5276,OPRT,medium_airport,Rawalakot Airport,33.84970092773437,73.79810333251953,AS,PK,PK-JK,OPRT,RAZ,
5277,OPSD,medium_airport,Skardu Airport,35.33549880981445,75.53600311279297,AS,PK,PK-NA,OPSD,KDU,
5278,OPSF,medium_airport,Faisal Air Base,24.87420082092285,67.11849975585939,AS,PK,PK-SD,OPSF,,
5279,OPSK,medium_airport,Sukkur Airport,27.72200012207031,68.79170227050781,AS,PK,PK-SD,OPSK,SKZ,
30590,OPSN,medium_airport,Sehwan Sharif Airport,26.473100662231445,67.71720123291016,AS,PK,PK-SD,OPSN,SYW,
32290,OPSR,medium_airport,Mushaf Air Base,32.048599243164055,72.66500091552734,AS,PK,PK-PB,OPSR,SGI,
5280,OPSS,medium_airport,Saidu Sharif Airport,34.8135986328125,72.35279846191406,AS,PK,PK-NW,OPSS,SDT,
41624,OPST,large_airport,Sialkot Airport,32.5355567932,74.3638916016,AS,PK,PK-PB,OPST,SKT,
5281,OPSU,medium_airport,Sui Airport,28.645099639892575,69.17690277099611,AS,PK,PK-BA,OPSU,SUL,
5283,OPTU,medium_airport,Turbat International Airport,25.98640060424805,63.03020095825195,AS,PK,PK-BA,OPTU,TUK,
5285,OPZB,medium_airport,Zhob Airport,31.358400344848636,69.46360015869139,AS,PK,PK-BA,OPZB,PZH,
5286,ORAA,medium_airport,Al Asad Air Base,33.7855987549,42.4412002563,AS,IQ,IQ-AN,ORAA,IQA,
5287,ORAT,medium_airport,Al Taqaddum Air Base,33.33810043335,43.597099304199,AS,IQ,IQ-AN,ORAT,TQD,
5288,ORBD,medium_airport,Joint Base Balad,33.940201,44.361599,AS,IQ,IQ-SD,ORBD,,OR9
5289,ORBI,large_airport,Baghdad International Airport,33.262500762900004,44.2346000671,AS,IQ,IQ-BG,ORBI,BGW,
5290,ORBM,medium_airport,Mosul International Airport,36.305801,43.1474,AS,IQ,IQ-NI,ORBM,OSM,
5292,ORER,medium_airport,Erbil International Airport,36.23759841918945,43.96319961547852,AS,IQ,IQ-AR,ORER,EBL,
5293,ORKK,medium_airport,Kirkuk Air Base,35.46950149536133,44.348899841308594,AS,IQ,IQ-TS,ORKK,KIK,
5294,ORMM,large_airport,Basrah International Airport,30.54910087585449,47.66210174560547,AS,IQ,IQ-BA,ORMM,BSR,
5295,ORQW,medium_airport,Qayyarah West Airport,35.76720047,43.1250991821,AS,IQ,IQ-NI,ORQW,RQW,
5296,ORSH,medium_airport,Al Sahra Army Air Field,34.67319869995117,43.54299926757813,AS,IQ,IQ-SD,ORSH,,
5297,ORSU,medium_airport,Sulaymaniyah International Airport,35.5617485046,45.316738128699996,AS,IQ,IQ-SW,ORSU,ISU,OSO
5298,ORTF,medium_airport,Tall Afar Army Air Field,36.28310012817383,42.40299987792969,AS,IQ,IQ-NI,ORTF,,
5299,ORTI,medium_airport,Al Taji Army Air Field,33.52389907836914,44.25669860839844,AS,IQ,IQ-BG,ORTI,,
5300,ORTL,medium_airport,Ali Air Base,30.935801,46.090099,AS,IQ,IQ-DQ,ORTL,XNH,
5301,ORUB,medium_airport,Ubaydah Bin Al Jarrah Airport,32.48199844360352,45.75709915161133,AS,IQ,IQ-WA,ORUB,,
6339,OS57,medium_airport,Abu ad Duhur Air Base,35.732200622558594,37.10419845581055,AS,SY,SY-HL,,,
6346,OS64,medium_airport,An Nasiriyah Air Base,33.91899871826172,36.866600036621094,AS,SY,SY-DI,,,
6351,OS69,medium_airport,Khalkhalah Air Base,33.077301025390625,36.55820846557617,AS,SY,SY-SU,,,
6352,OS70,medium_airport,Al Qusayr Air Base,34.56909942626953,36.57279968261719,AS,SY,SY-HI,,,
5302,OSAP,large_airport,Aleppo International Airport,36.18069839477539,37.22439956665039,AS,SY,SY-HL,OSAP,ALP,
5303,OSDI,large_airport,Damascus International Airport,33.4114990234375,36.51559829711914,AS,SY,SY-DI,OSDI,DAM,
5304,OSDZ,medium_airport,Deir ez-Zor Air Base,35.2854,40.175999,AS,SY,SY-DY,OSDZ,DEZ,
5305,OSKL,medium_airport,Kamishly Airport,37.020599365234375,41.19139862060547,AS,SY,SY-HA,OSKL,KAC,
5306,OSLK,large_airport,Bassel Al-Assad International Airport,35.401100158691406,35.948699951171875,AS,SY,SY-LA,OSLK,LTK,
5307,OSPR,medium_airport,Palmyra Airport,34.5574,38.316897999999995,AS,SY,SY-HI,OSPR,PMS,
5308,OTBD,medium_airport,Doha International Airport,25.261101,51.565102,AS,QA,QA-DA,OTBD,DIA,
5309,OTBH,medium_airport,Al Udeid Air Base,25.117300033600003,51.3149986267,AS,QA,QA-RA,OTBH,XJD,
44686,OTHH,large_airport,Hamad International Airport,25.273056,51.608056,AS,QA,QA-DA,OTHH,DOH,
26977,OY74,medium_airport,Al Anad Air Base,13.174699783325195,44.765098571777344,AS,YE,YE-LA,,,
5311,OYAA,medium_airport,Aden International Airport,12.829500198364258,45.02880096435547,AS,YE,YE-AD,OYAA,ADE,
5312,OYAT,medium_airport,Ataq Airport,14.551300048828125,46.82619857788086,AS,YE,YE-AB,OYAT,AXK,
5314,OYBN,medium_airport,Beihan Airport,14.781999588012695,45.72010040283203,AS,YE,YE-AB,OYBN,BHN,
5315,OYGD,medium_airport,Al Ghaidah International Airport,16.191699981689453,52.17499923706055,AS,YE,YE-MR,OYGD,AAY,
5316,OYHD,medium_airport,Hodeidah International Airport,14.753000259399414,42.97629928588867,AS,YE,YE-HU,OYHD,HOD,
5317,OYRN,medium_airport,Riyan Mukalla International Airport,14.6626,49.375,AS,YE,YE-HD,OYRN,RIY,
5318,OYSN,medium_airport,Sana'a International Airport,15.476300239562988,44.21969985961914,AS,YE,YE-SN,OYSN,SAH,
5319,OYSQ,medium_airport,Socotra International Airport,12.63070011138916,53.905799865722656,AS,YE,YE-HD,OYSQ,SCT,
5320,OYSY,medium_airport,Sayun International Airport,15.9660997391,48.78829956049999,AS,YE,YE-HD,OYSY,GXF,
5321,OYTZ,medium_airport,Ta'izz International Airport,13.6859998703,44.139099121099996,AS,YE,YE-TA,OYTZ,TAI,
5336,PAAQ,medium_airport,"Warren ""Bud"" Woods Palmer Municipal Airport",61.594898,-149.08901,,US,US-AK,PAAQ,PAQ,PAQ
5337,PABA,medium_airport,Barter Island LRRS Airport,70.13400268550001,-143.582000732,,US,US-AK,PABA,BTI,BTI
5338,PABE,medium_airport,Bethel Airport,60.77980042,-161.8379974,,US,US-AK,PABE,BET,BET
5339,PABI,medium_airport,Allen Army Airfield,63.994499206499995,-145.722000122,,US,US-AK,PABI,BIG,BIG
5340,PABL,medium_airport,Buckland Airport,65.9815979004,-161.149002075,,US,US-AK,PABL,BKC,BVK
5342,PABR,medium_airport,Wiley Post Will Rogers Memorial Airport,71.285402,-156.766008,,US,US-AK,PABR,BRW,BRW
5343,PABT,medium_airport,Bettles Airport,66.91390228,-151.529007,,US,US-AK,PABT,BTT,BTT
5344,PABV,medium_airport,Birchwood Airport,61.41650009,-149.5070038,,US,US-AK,PABV,,BCV
5345,PACD,medium_airport,Cold Bay Airport,55.20610046386719,-162.72500610351562,,US,US-AK,PACD,CDB,CDB
5346,PACL,medium_airport,Clear Airport,64.301201,-149.119995,,US,US-AK,PACL,,Z84
5347,PACM,medium_airport,Scammon Bay Airport,61.84529876710001,-165.570999146,,US,US-AK,PACM,SCM,SCM
5348,PACV,medium_airport,Merle K (Mudhole) Smith Airport,60.49179839999999,-145.4779968,,US,US-AK,PACV,CDV,CDV
5349,PACZ,medium_airport,Cape Romanzof LRRS Airport,61.78030014,-166.03900149999998,,US,US-AK,PACZ,CZF,CZF
5350,PADE,medium_airport,Deering Airport,66.069603,-162.766006,,US,US-AK,PADE,DRG,DEE
16092,PADK,medium_airport,Adak Airport,51.87799835205078,-176.64599609375,,US,US-AK,PADK,ADK,ADK
5351,PADL,medium_airport,Dillingham Airport,59.04470062,-158.50500490000002,,US,US-AK,PADL,DLG,DLG
5352,PADM,medium_airport,Marshall Don Hunter Sr Airport,61.8642997742,-162.026000977,,US,US-AK,PADM,MLL,MDM
5353,PADQ,medium_airport,Kodiak Airport,57.75,-152.4940033,,US,US-AK,PADQ,ADQ,ADQ
5354,PADU,medium_airport,Unalaska Airport,53.900100708000004,-166.54400634799998,,US,US-AK,PADU,DUT,DUT
5355,PAED,medium_airport,Elmendorf Air Force Base,61.2509994506836,-149.8070068359375,,US,US-AK,PAED,EDF,EDF
5356,PAEH,medium_airport,Cape Newenham LRRS Airport,58.6464004517,-162.06300354,,US,US-AK,PAEH,EHM,EHM
5357,PAEI,medium_airport,Eielson Air Force Base,64.66570282,-147.102005,,US,US-AK,PAEI,EIL,EIL
5358,PAEM,medium_airport,Emmonak Airport,62.78609848,-164.49099730000003,,US,US-AK,PAEM,EMK,ENM
5359,PAEN,medium_airport,Kenai Municipal Airport,60.57310104370117,-151.2449951171875,,US,US-AK,PAEN,ENA,ENA
5360,PAFA,large_airport,Fairbanks International Airport,64.81510162,-147.85600280000003,,US,US-AK,PAFA,FAI,FAI
5361,PAFB,medium_airport,Ladd AAF Airfield,64.83750153,-147.6139984,,US,US-AK,PAFB,FBK,FBK
5362,PAFE,medium_airport,Kake Airport,56.9613990784,-133.910003662,,US,US-AK,PAFE,,AFE
5363,PAFM,medium_airport,Ambler Airport,67.1063,-157.856989,,US,US-AK,PAFM,ABL,AFM
5365,PAGA,medium_airport,Edward G. Pitka Sr Airport,64.73619843,-156.93699650000002,,US,US-AK,PAGA,GAL,GAL
5367,PAGK,medium_airport,Gulkana Airport,62.15489960000001,-145.4570007,,US,US-AK,PAGK,GKN,GKN
5368,PAGM,medium_airport,Gambell Airport,63.76679992675781,-171.73300170898438,,US,US-AK,PAGM,GAM,GAM
5369,PAGS,medium_airport,Gustavus Airport,58.42530060000001,-135.7070007,,US,US-AK,PAGS,GST,GST
17619,PAHC,medium_airport,Holy Cross Airport,62.18830108642578,-159.77499389648438,,US,US-AK,PAHC,HCR,HCA
5370,PAHL,medium_airport,Huslia Airport,65.69789886,-156.3509979,,US,US-AK,PAHL,HSL,HLA
5372,PAHN,medium_airport,Haines Airport,59.24380111694336,-135.52400207519528,,US,US-AK,PAHN,HNS,HNS
5373,PAHO,medium_airport,Homer Airport,59.64559936523438,-151.4770050048828,,US,US-AK,PAHO,HOM,HOM
5374,PAHP,medium_airport,Hooper Bay Airport,61.52389908,-166.1470032,,US,US-AK,PAHP,HPB,HPB
5375,PAII,medium_airport,Egegik Airport,58.1855010986,-157.375,,US,US-AK,PAII,EGX,EII
5376,PAIK,medium_airport,Bob Baker Memorial Airport,66.9759979248,-160.43699646,,US,US-AK,PAIK,IAN,IAN
5377,PAIL,medium_airport,Iliamna Airport,59.75439835,-154.9109955,,US,US-AK,PAIL,ILI,ILI
5378,PAIM,medium_airport,Indian Mountain LRRS Airport,65.99279785,-153.7039948,,US,US-AK,PAIM,UTO,UTO
5379,PAJN,medium_airport,Juneau International Airport,58.35499954223633,-134.57600402832028,,US,US-AK,PAJN,JNU,JNU
5380,PAKN,medium_airport,King Salmon Airport,58.67679977,-156.6490021,,US,US-AK,PAKN,AKN,AKN
5381,PAKP,medium_airport,Anaktuvuk Pass Airport,68.13359833,-151.7429962,,US,US-AK,PAKP,AKP,AKP
5382,PAKT,medium_airport,Ketchikan International Airport,55.35559845,-131.7140045,,US,US-AK,PAKT,KTN,KTN
5383,PAKW,medium_airport,Klawock Airport,55.5792007446,-133.076004028,,US,US-AK,PAKW,KLW,AKW
5385,PALU,medium_airport,Cape Lisburne LRRS Airport,68.87509918,-166.1100006,,US,US-AK,PALU,LUR,LUR
21844,PAMC,medium_airport,McGrath Airport,62.95289993,-155.60600280000003,,US,US-AK,PAMC,MCG,MCG
5386,PAMR,medium_airport,Merrill Field,61.2135009765625,-149.843994140625,,US,US-AK,PAMR,MRI,MRI
5387,PAMY,medium_airport,Mekoryuk Airport,60.37139892578125,-166.27099609375,,US,US-AK,PAMY,MYU,MYU
5388,PANC,large_airport,Ted Stevens Anchorage International Airport,61.174400329589844,-149.99600219726562,,US,US-AK,PANC,ANC,ANC
16291,PANI,medium_airport,Aniak Airport,61.58160018920898,-159.54299926757812,,US,US-AK,PANI,ANI,ANI
5390,PANN,medium_airport,Nenana Municipal Airport,64.54730224609375,-149.07400512695312,,US,US-AK,PANN,ENN,ENN
5391,PANT,medium_airport,Annette Island Airport,55.04240036010742,-131.57200622558594,,US,US-AK,PANT,ANN,ANN
5392,PANV,medium_airport,Anvik Airport,62.646702000000005,-160.190994,,US,US-AK,PANV,ANV,ANV
5393,PAOM,medium_airport,Nome Airport,64.51219940185547,-165.44500732421875,,US,US-AK,PAOM,OME,OME
5394,PAOR,medium_airport,Northway Airport,62.96129989999999,-141.9290009,,US,US-AK,PAOR,ORT,ORT
5395,PAOT,medium_airport,Ralph Wien Memorial Airport,66.88469696,-162.598999,,US,US-AK,PAOT,OTZ,OTZ
5396,PAPB,medium_airport,St George Airport,56.5783004761,-169.662002563,,US,US-AK,PAPB,STG,PBV
5397,PAPC,medium_airport,Port Clarence Coast Guard Station,65.25370025630001,-166.85899353,,US,US-AK,PAPC,KPC,KPC
5398,PAPG,medium_airport,Petersburg James A Johnson Airport,56.80170059,-132.9450073,,US,US-AK,PAPG,PSG,PSG
5399,PAPH,medium_airport,Port Heiden Airport,56.95909881591797,-158.63299560546875,,US,US-AK,PAPH,PTH,PTH
5400,PAPM,medium_airport,Platinum Airport,59.01139831542969,-161.82000732421875,,US,US-AK,PAPM,PTU,PTU
5401,PAQT,medium_airport,Nuiqsut Airport,70.2099990845,-151.00599670399998,,US,US-AK,PAQT,NUI,AQT
5402,PARC,medium_airport,Arctic Village Airport,68.1147,-145.578995,,US,US-AK,PARC,ARC,ARC
5403,PARY,medium_airport,Ruby Airport,64.72720337,-155.47000119999998,,US,US-AK,PARY,RBY,RBY
5404,PASA,medium_airport,Savoonga Airport,63.6864013671875,-170.4929962158203,,US,US-AK,PASA,SVA,SVA
5405,PASC,medium_airport,Deadhorse Airport,70.19470215,-148.46499630000002,,US,US-AK,PASC,SCC,SCC
5406,PASD,medium_airport,Sand Point Airport,55.31499862670898,-160.5229949951172,,US,US-AK,PASD,SDP,SDP
5407,PASH,medium_airport,Shishmaref Airport,66.249604,-166.089112,,US,US-AK,PASH,SHH,SHH
5408,PASI,medium_airport,Sitka Rocky Gutierrez Airport,57.04710006713867,-135.36199951171878,,US,US-AK,PASI,SIT,SIT
5384,PASK,medium_airport,Selawik Airport,66.60009766,-159.98599240000001,,US,US-AK,PASK,WLK,WLK
5409,PASM,medium_airport,St Mary's Airport,62.0605011,-163.30200200000002,,US,US-AK,PASM,KSM,KSM
5410,PASN,medium_airport,St Paul Island Airport,57.16730117797852,-170.22000122070312,,US,US-AK,PASN,SNP,SNP
5411,PASV,medium_airport,Sparrevohn LRRS Airport,61.09740067,-155.5740051,,US,US-AK,PASV,SVW,SVW
5412,PASX,medium_airport,Soldotna Airport,60.47570037841797,-151.03399658203125,,US,US-AK,PASX,SXQ,SXQ
5413,PASY,medium_airport,Eareckson Air Station,52.71229935,174.1139984,,US,US-AK,PASY,SYA,SYA
5414,PATG,medium_airport,Togiak Airport,59.05279922485352,-160.39700317382812,,US,US-AK,PATG,TOG,TOG
24910,PATK,medium_airport,Talkeetna Airport,62.320499420165994,-150.09399414062,,US,US-AK,PATK,TKA,TKA
5415,PATL,medium_airport,Tatalina LRRS Airport,62.894401550299996,-155.977005005,,US,US-AK,PATL,TLJ,TLJ
5416,PATQ,medium_airport,Atqasuk Edward Burnell Sr Memorial Airport,70.46730041503906,-157.43600463867188,,US,US-AK,PATQ,ATK,ATK
5418,PAVD,medium_airport,Valdez Pioneer Field,61.13389969,-146.24800109999998,,US,US-AK,PAVD,VDZ,VDZ
5419,PAVL,medium_airport,Kivalina Airport,67.73619842529297,-164.56300354003906,,US,US-AK,PAVL,KVL,KVL
5420,PAWD,medium_airport,Seward Airport,60.12689971923828,-149.41900634765625,,US,US-AK,PAWD,SWD,SWD
5421,PAWG,medium_airport,Wrangell Airport,56.48429871,-132.36999509999998,,US,US-AK,PAWG,WRG,WRG
5422,PAWI,medium_airport,Wainwright Airport,70.6380004883,-159.994995117,,US,US-AK,PAWI,AIN,AWI
5423,PAWN,medium_airport,Noatak Airport,67.56610107421875,-162.97500610351562,,US,US-AK,PAWN,WTK,WTK
5424,PAWS,medium_airport,Wasilla Airport,61.5717010498,-149.539993286,,US,US-AK,PAWS,WWA,IYS
26343,PAYA,medium_airport,Yakutat Airport,59.503299713100006,-139.660003662,,US,US-AK,PAYA,YAK,YAK
5426,PCIS,medium_airport,Canton Island Airport,-2.7681200504300003,-171.710006714,OC,KI,KI-P,PCIS,CIS,
5429,PFYU,medium_airport,Fort Yukon Airport,66.57150268554689,-145.25,,US,US-AK,PFYU,FYU,FYU
35180,PG-OPU,medium_airport,Balimo Airport,-8.050000190730001,142.932998657,OC,PG,PG-WPD,AYBM,OPU,BLI
35179,PG-VMU,medium_airport,Baimuru Airport,-7.49686002731,144.819900513,OC,PG,PG-GPK,AYBA,VMU,BMU
5430,PGRO,medium_airport,Rota International Airport,14.17430019378662,145.2429962158203,OC,MP,MP-U-A,PGRO,ROP,GRO
5431,PGSN,medium_airport,Saipan International Airport,15.119000000000002,145.729004,OC,MP,MP-U-A,PGSN,SPN,GSN
5432,PGUA,medium_airport,Andersen Air Force Base,13.584000000000001,144.929998,OC,GU,GU-U-A,PGUA,UAM,UAM
5433,PGUM,large_airport,Antonio B. Won Pat International Airport,13.4834003448,144.796005249,OC,GU,GU-U-A,PGUM,GUM,GUM
5434,PGWT,medium_airport,Tinian International Airport,14.999199867248535,145.61900329589844,OC,MP,MP-U-A,PGWT,TIQ,TNI
308633,PH-0001,large_airport,Laguindingan Airport,8.612203,124.456496,AS,PH,PH-MSR,RPMY,CGY,
325947,PH-0073,large_airport,Northern Cagayan International Airport,18.182388,121.745853,AS,PH,PH-CAG,,,
5441,PHBK,medium_airport,Barking Sands Airport,22.022800445599998,-159.785003662,,US,US-HI,PHBK,BKH,BKH
5442,PHDH,medium_airport,Dillingham Airfield,21.5795001984,-158.197006226,,US,US-HI,PHDH,HDH,HDH
5443,PHHI,medium_airport,Wheeler Army Airfield,21.48349953,-158.03999330000002,,US,US-HI,PHHI,HHI,HHI
5444,PHHN,medium_airport,Hana Airport,20.79560089111328,-156.01400756835938,,US,US-HI,PHHN,HNM,HNM
5446,PHJH,medium_airport,Kapalua Airport,20.962900161743164,-156.67300415039062,,US,US-HI,PHJH,JHM,JHM
5447,PHJR,medium_airport,Kalaeloa Airport,21.3074,-158.070009,,US,US-HI,PHJR,JRF,JRF
5448,PHKO,medium_airport,Ellison Onizuka Kona International At Keahole Airport,19.738782999999998,-156.045603,,US,US-HI,PHKO,KOA,KOA
